CET,AT-day_ahead_Solar,AT-day_ahead_Wind Onshore,BE-day_ahead_Solar,BE-day_ahead_Wind Offshore,BE-day_ahead_Wind Onshore,BG-day_ahead_Solar,BG-day_ahead_Wind Onshore,CZ-day_ahead_Solar,DE_LU-day_ahead_Solar,DE_LU-day_ahead_Wind Offshore,DE_LU-day_ahead_Wind Onshore,DK_1-day_ahead_Solar,DK_1-day_ahead_Wind Offshore,DK_1-day_ahead_Wind Onshore,DK_2-day_ahead_Solar,DK_2-day_ahead_Wind Offshore,DK_2-day_ahead_Wind Onshore,EE-day_ahead_Solar,EE-day_ahead_Wind Onshore,ES-day_ahead_Solar,ES-day_ahead_Wind Onshore,FI-day_ahead_Solar,FI-day_ahead_Wind Onshore,FR-day_ahead_Solar,FR-day_ahead_Wind Onshore,GR-day_ahead_Solar,GR-day_ahead_Wind Onshore,HR-day_ahead_Solar,HR-day_ahead_Wind Onshore,HU-day_ahead_Solar,HU-day_ahead_Wind Onshore,IT_CALA-day_ahead_Solar,IT_CALA-day_ahead_Wind Onshore,IT_CNOR-day_ahead_Solar,IT_CNOR-day_ahead_Wind Onshore,IT_CSUD-day_ahead_Solar,IT_CSUD-day_ahead_Wind Onshore,IT_NORD-day_ahead_Solar,IT_NORD-day_ahead_Wind Onshore,IT_SARD-day_ahead_Solar,IT_SARD-day_ahead_Wind Onshore,IT_SICI-day_ahead_Solar,IT_SICI-day_ahead_Wind Onshore,IT_SUD-day_ahead_Solar,IT_SUD-day_ahead_Wind Onshore,LT-day_ahead_Solar,LT-day_ahead_Wind Onshore,LV-day_ahead_Wind Onshore,NL-day_ahead_Solar,NL-day_ahead_Wind Offshore,NL-day_ahead_Wind Onshore,NO_1-day_ahead_Solar,NO_1-day_ahead_Wind Offshore,NO_1-day_ahead_Wind Onshore,NO_2-day_ahead_Solar,NO_2-day_ahead_Wind Offshore,NO_2-day_ahead_Wind Onshore,NO_3-day_ahead_Solar,NO_3-day_ahead_Wind Offshore,NO_3-day_ahead_Wind Onshore,NO_4-day_ahead_Solar,NO_4-day_ahead_Wind Offshore,NO_4-day_ahead_Wind Onshore,NO_5-day_ahead_Solar,NO_5-day_ahead_Wind Offshore,NO_5-day_ahead_Wind Onshore,PL-day_ahead_Solar,PL-day_ahead_Wind Onshore,PT-day_ahead_Solar,PT-day_ahead_Wind Offshore,PT-day_ahead_Wind Onshore,RO-day_ahead_Solar,RO-day_ahead_Wind Onshore,SE_1-day_ahead_Solar,SE_1-day_ahead_Wind Onshore,SE_2-day_ahead_Solar,SE_2-day_ahead_Wind Onshore,SE_3-day_ahead_Solar,SE_3-day_ahead_Wind Onshore,SE_4-day_ahead_Solar,SE_4-day_ahead_Wind Onshore,SI-day_ahead_Solar,SK-day_ahead_Solar,SK-day_ahead_Wind Onshore
2022-10-20 18:00:00+02:00,4.0,1560.0,48.0,785.0,617.0,0.0,163.0,0.0,310.0,5436.0,18781.0,3.0,1140.0,1787.0,1.0,305.0,415.0,0.0,31.0,1153.0,13701.0,0.0,654.0,975.0,6031.0,0.0,1520.0,0.0,79.0,0.0,78.0,0.0,141.0,3.0,2.0,13.0,75.0,14.0,0.0,15.0,32.0,4.0,49.0,0.0,256.0,0.0,42.0,6.0,1465.0,1264.0,2668.0,0.0,,22.0,0.0,,741.0,0.0,,47.0,0.0,,219.0,0.0,,0.0,0.0,1812.0,75.0,22.0,3820.0,2.0,920.0,0.0,504.0,0.0,771.0,0.0,297.0,0.0,502.0,0.0,0.0,1.0
2022-10-20 18:15:00+02:00,0.0,1648.0,,,,,,,104.0,5458.0,19134.0,,,,,,,,,886.0,13600.0,,,,,,,,,0.0,82.0,,,,,,,,,,,,,,,,,,1112.0,1247.0,2632.0,,,,,,,,,,,,,,,,,,,,,1.0,920.0,,,,,,,,,,,
2022-10-20 18:30:00+02:00,0.0,1740.0,,,,,,,10.0,5474.0,19476.0,,,,,,,,,651.0,13510.0,,,,,,,,,0.0,85.0,,,,,,,,,,,,,,,,,,755.0,1217.0,2590.0,,,,,,,,,,,,,,,,,,,,,1.0,920.0,,,,,,,,,,,
2022-10-20 18:45:00+02:00,0.0,1828.0,,,,,,,4.0,5496.0,19801.0,,,,,,,,,452.0,13428.0,,,,,,,,,0.0,88.0,,,,,,,,,,,,,,,,,,399.0,1187.0,2552.0,,,,,,,,,,,,,,,,,,,,,1.0,919.0,,,,,,,,,,,
2022-10-20 19:00:00+02:00,0.0,1900.0,0.0,673.0,582.0,0.0,167.0,0.0,0.0,5509.0,20102.0,0.0,1147.0,1691.0,0.0,309.0,405.0,0.0,30.0,298.0,13343.0,0.0,641.0,30.0,5823.0,0.0,1546.0,0.0,84.0,0.0,93.0,0.0,111.0,0.0,3.0,0.0,57.0,0.0,0.0,0.0,28.0,0.0,33.0,0.0,203.0,0.0,39.0,6.0,44.0,1157.0,2510.0,0.0,,21.0,0.0,,847.0,0.0,,48.0,0.0,,208.0,0.0,,0.0,0.0,2371.0,11.0,22.0,3627.0,0.0,892.0,0.0,490.0,0.0,841.0,0.0,387.0,0.0,634.0,0.0,0.0,1.0
2022-10-20 19:15:00+02:00,0.0,1960.0,,,,,,,0.0,5529.0,20190.0,,,,,,,,,174.0,13276.0,,,,,,,,,0.0,100.0,,,,,,,,,,,,,,,,,,34.0,1120.0,2470.0,,,,,,,,,,,,,,,,,,,,,0.0,892.0,,,,,,,,,,,
2022-10-20 19:30:00+02:00,0.0,2020.0,,,,,,,0.0,5543.0,20285.0,,,,,,,,,91.0,13214.0,,,,,,,,,0.0,107.0,,,,,,,,,,,,,,,,,,23.0,1078.0,2431.0,,,,,,,,,,,,,,,,,,,,,0.0,892.0,,,,,,,,,,,
2022-10-20 19:45:00+02:00,0.0,2084.0,,,,,,,0.0,5601.0,20392.0,,,,,,,,,42.0,13159.0,,,,,,,,,0.0,114.0,,,,,,,,,,,,,,,,,,11.0,1035.0,2391.0,,,,,,,,,,,,,,,,,,,,,0.0,891.0,,,,,,,,,,,
2022-10-20 20:00:00+02:00,0.0,2132.0,0.0,621.0,539.0,0.0,206.0,0.0,0.0,5613.0,20428.0,0.0,1129.0,1673.0,0.0,308.0,406.0,0.0,28.0,6.0,13095.0,0.0,574.0,0.0,5616.0,0.0,1569.0,0.0,91.0,0.0,120.0,0.0,92.0,0.0,5.0,0.0,31.0,0.0,0.0,0.0,26.0,0.0,20.0,0.0,120.0,0.0,38.0,7.0,0.0,992.0,2351.0,0.0,,10.0,0.0,,920.0,0.0,,51.0,0.0,,204.0,0.0,,0.0,0.0,2849.0,0.0,20.0,3523.0,0.0,889.0,0.0,439.0,0.0,858.0,0.0,459.0,0.0,733.0,0.0,0.0,1.0
2022-10-20 20:15:00+02:00,0.0,2172.0,,,,,,,0.0,5569.0,20310.0,,,,,,,,,5.0,13058.0,,,,,,,,,0.0,124.0,,,,,,,,,,,,,,,,,,0.0,956.0,2304.0,,,,,,,,,,,,,,,,,,,,,0.0,888.0,,,,,,,,,,,
2022-10-20 20:30:00+02:00,0.0,2212.0,,,,,,,0.0,5518.0,20168.0,,,,,,,,,5.0,13030.0,,,,,,,,,0.0,128.0,,,,,,,,,,,,,,,,,,0.0,926.0,2247.0,,,,,,,,,,,,,,,,,,,,,0.0,888.0,,,,,,,,,,,
2022-10-20 20:45:00+02:00,0.0,2252.0,,,,,,,0.0,5476.0,20004.0,,,,,,,,,5.0,13010.0,,,,,,,,,0.0,132.0,,,,,,,,,,,,,,,,,,0.0,897.0,2191.0,,,,,,,,,,,,,,,,,,,,,0.0,888.0,,,,,,,,,,,
2022-10-20 21:00:00+02:00,0.0,2280.0,0.0,638.0,535.0,0.0,215.0,0.0,0.0,5420.0,19820.0,0.0,1126.0,1681.0,0.0,310.0,414.0,0.0,33.0,5.0,12997.0,0.0,518.0,0.0,5804.0,0.0,1604.0,0.0,78.0,0.0,136.0,0.0,82.0,0.0,6.0,0.0,15.0,0.0,0.0,0.0,32.0,0.0,8.0,0.0,75.0,0.0,35.0,9.0,0.0,867.0,2134.0,0.0,,4.0,0.0,,982.0,0.0,,46.0,0.0,,195.0,0.0,,0.0,0.0,3205.0,0.0,17.0,3378.0,0.0,842.0,0.0,377.0,0.0,842.0,0.0,493.0,0.0,788.0,0.0,0.0,1.0
2022-10-20 21:15:00+02:00,0.0,2296.0,,,,,,,0.0,5360.0,19585.0,,,,,,,,,5.0,12978.0,,,,,,,,,0.0,139.0,,,,,,,,,,,,,,,,,,0.0,844.0,2072.0,,,,,,,,,,,,,,,,,,,,,0.0,842.0,,,,,,,,,,,
2022-10-20 21:30:00+02:00,0.0,2312.0,,,,,,,0.0,5301.0,19345.0,,,,,,,,,6.0,12954.0,,,,,,,,,0.0,143.0,,,,,,,,,,,,,,,,,,0.0,827.0,2008.0,,,,,,,,,,,,,,,,,,,,,0.0,841.0,,,,,,,,,,,
2022-10-20 21:45:00+02:00,0.0,2332.0,,,,,,,0.0,5238.0,19105.0,,,,,,,,,6.0,12926.0,,,,,,,,,0.0,147.0,,,,,,,,,,,,,,,,,,0.0,810.0,1942.0,,,,,,,,,,,,,,,,,,,,,0.0,841.0,,,,,,,,,,,
2022-10-20 22:00:00+02:00,0.0,2340.0,0.0,671.0,573.0,0.0,266.0,0.0,0.0,5258.0,18572.0,0.0,1135.0,1626.0,0.0,301.0,404.0,0.0,37.0,6.0,12901.0,0.0,466.0,0.0,5994.0,0.0,1647.0,0.0,62.0,0.0,149.0,0.0,74.0,0.0,7.0,0.0,6.0,0.0,0.0,0.0,44.0,0.0,12.0,0.0,48.0,0.0,39.0,9.0,0.0,794.0,1877.0,0.0,,3.0,0.0,,1025.0,0.0,,48.0,0.0,,186.0,0.0,,0.0,0.0,3447.0,0.0,17.0,3312.0,0.0,806.0,0.0,335.0,0.0,826.0,0.0,501.0,0.0,814.0,0.0,0.0,1.0
2022-10-20 22:15:00+02:00,0.0,2348.0,,,,,,,0.0,5180.0,18334.0,,,,,,,,,6.0,12864.0,,,,,,,,,0.0,151.0,,,,,,,,,,,,,,,,,,0.0,765.0,1809.0,,,,,,,,,,,,,,,,,,,,,0.0,806.0,,,,,,,,,,,
2022-10-20 22:30:00+02:00,0.0,2356.0,,,,,,,0.0,5133.0,18098.0,,,,,,,,,6.0,12824.0,,,,,,,,,0.0,153.0,,,,,,,,,,,,,,,,,,0.0,725.0,1742.0,,,,,,,,,,,,,,,,,,,,,0.0,805.0,,,,,,,,,,,
2022-10-20 22:45:00+02:00,0.0,2360.0,,,,,,,0.0,5048.0,17854.0,,,,,,,,,6.0,12783.0,,,,,,,,,0.0,155.0,,,,,,,,,,,,,,,,,,0.0,685.0,1675.0,,,,,,,,,,,,,,,,,,,,,0.0,804.0,,,,,,,,,,,
2022-10-20 23:00:00+02:00,0.0,2368.0,0.0,696.0,619.0,0.0,242.0,0.0,0.0,4952.0,17609.0,0.0,1135.0,1510.0,0.0,284.0,367.0,0.0,31.0,6.0,12730.0,0.0,409.0,0.0,6183.0,0.0,1787.0,0.0,53.0,0.0,156.0,0.0,65.0,0.0,9.0,0.0,5.0,0.0,0.0,0.0,52.0,0.0,19.0,0.0,36.0,0.0,50.0,9.0,0.0,644.0,1606.0,0.0,,3.0,0.0,,1061.0,0.0,,54.0,0.0,,175.0,0.0,,0.0,0.0,3590.0,0.0,17.0,3272.0,0.0,767.0,0.0,301.0,0.0,815.0,0.0,500.0,0.0,820.0,0.0,0.0,1.0
2022-10-20 23:15:00+02:00,0.0,2372.0,,,,,,,0.0,4807.0,17306.0,,,,,,,,,6.0,12701.0,,,,,,,,,0.0,158.0,,,,,,,,,,,,,,,,,,0.0,624.0,1564.0,,,,,,,,,,,,,,,,,,,,,0.0,767.0,,,,,,,,,,,
2022-10-20 23:30:00+02:00,0.0,2376.0,,,,,,,0.0,4652.0,17002.0,,,,,,,,,5.0,12682.0,,,,,,,,,0.0,159.0,,,,,,,,,,,,,,,,,,0.0,625.0,1542.0,,,,,,,,,,,,,,,,,,,,,0.0,767.0,,,,,,,,,,,
2022-10-20 23:45:00+02:00,0.0,2384.0,,,,,,,0.0,4495.0,16689.0,,,,,,,,,5.0,12672.0,,,,,,,,,0.0,160.0,,,,,,,,,,,,,,,,,,0.0,625.0,1519.0,,,,,,,,,,,,,,,,,,,,,0.0,767.0,,,,,,,,,,,
2022-10-21 00:00:00+02:00,0.0,2376.0,0.0,789.0,712.0,0.0,276.0,0.0,0.0,3817.0,16126.0,0.0,981.0,1129.0,0.0,231.0,259.0,0.0,28.0,9.0,13002.0,0.0,391.0,0.0,6779.0,0.0,1757.0,0.0,38.0,0.0,167.0,0.0,55.0,0.0,10.0,0.0,3.0,0.0,0.0,0.0,55.0,0.0,26.0,0.0,31.0,0.0,61.0,8.0,0.0,881.0,2470.0,0.0,,7.0,0.0,,1045.0,0.0,,86.0,0.0,,158.0,0.0,,0.0,0.0,3644.0,0.0,17.0,2912.0,0.0,666.0,0.0,259.0,0.0,889.0,0.0,528.0,0.0,785.0,0.0,0.0,1.0
2022-10-21 00:15:00+02:00,0.0,2372.0,,,,,,,0.0,3727.0,15934.0,,,,,,,,,9.0,12896.0,,,,,,,,,0.0,167.0,,,,,,,,,,,,,,,,,,0.0,885.0,2429.0,,,,,,,,,,,,,,,,,,,,,0.0,665.0,,,,,,,,,,,
2022-10-21 00:30:00+02:00,0.0,2368.0,,,,,,,0.0,3640.0,15742.0,,,,,,,,,9.0,12814.0,,,,,,,,,0.0,167.0,,,,,,,,,,,,,,,,,,0.0,885.0,2390.0,,,,,,,,,,,,,,,,,,,,,0.0,665.0,,,,,,,,,,,
2022-10-21 00:45:00+02:00,0.0,2364.0,,,,,,,0.0,3549.0,15552.0,,,,,,,,,9.0,12751.0,,,,,,,,,0.0,167.0,,,,,,,,,,,,,,,,,,0.0,885.0,2352.0,,,,,,,,,,,,,,,,,,,,,0.0,664.0,,,,,,,,,,,
2022-10-21 01:00:00+02:00,0.0,2360.0,0.0,915.0,691.0,0.0,206.0,0.0,0.0,3453.0,15390.0,0.0,824.0,948.0,0.0,165.0,206.0,0.0,23.0,10.0,12702.0,0.0,433.0,0.0,6823.0,0.0,1814.0,0.0,38.0,0.0,167.0,0.0,38.0,0.0,12.0,0.0,6.0,0.0,0.0,0.0,60.0,0.0,40.0,0.0,30.0,0.0,68.0,9.0,0.0,886.0,2312.0,0.0,,7.0,0.0,,1058.0,0.0,,86.0,0.0,,153.0,0.0,,0.0,0.0,3703.0,0.0,18.0,2753.0,0.0,617.0,0.0,231.0,0.0,878.0,0.0,525.0,0.0,774.0,0.0,0.0,1.0
2022-10-21 01:15:00+02:00,0.0,2356.0,,,,,,,0.0,3377.0,15243.0,,,,,,,,,10.0,12650.0,,,,,,,,,0.0,168.0,,,,,,,,,,,,,,,,,,0.0,895.0,2269.0,,,,,,,,,,,,,,,,,,,,,0.0,616.0,,,,,,,,,,,
2022-10-21 01:30:00+02:00,0.0,2352.0,,,,,,,0.0,3299.0,15092.0,,,,,,,,,10.0,12592.0,,,,,,,,,0.0,168.0,,,,,,,,,,,,,,,,,,0.0,914.0,2225.0,,,,,,,,,,,,,,,,,,,,,0.0,615.0,,,,,,,,,,,
2022-10-21 01:45:00+02:00,0.0,2352.0,,,,,,,0.0,3222.0,14954.0,,,,,,,,,10.0,12524.0,,,,,,,,,0.0,168.0,,,,,,,,,,,,,,,,,,0.0,932.0,2180.0,,,,,,,,,,,,,,,,,,,,,0.0,614.0,,,,,,,,,,,
2022-10-21 02:00:00+02:00,0.0,2348.0,0.0,1012.0,673.0,0.0,265.0,0.0,0.0,3140.0,14797.0,0.0,737.0,835.0,0.0,135.0,175.0,0.0,27.0,10.0,12467.0,0.0,516.0,0.0,6865.0,0.0,1866.0,0.0,39.0,0.0,168.0,0.0,40.0,0.0,15.0,0.0,12.0,0.0,2.0,0.0,66.0,0.0,46.0,0.0,38.0,0.0,72.0,9.0,0.0,951.0,2132.0,0.0,,10.0,0.0,,1069.0,0.0,,131.0,0.0,,144.0,0.0,,0.0,0.0,3756.0,0.0,20.0,2747.0,0.0,548.0,0.0,219.0,0.0,799.0,0.0,516.0,0.0,767.0,0.0,0.0,1.0
2022-10-21 02:15:00+02:00,0.0,2344.0,,,,,,,0.0,3076.0,14644.0,,,,,,,,,10.0,12379.0,,,,,,,,,0.0,169.0,,,,,,,,,,,,,,,,,,0.0,949.0,2078.0,,,,,,,,,,,,,,,,,,,,,0.0,548.0,,,,,,,,,,,
2022-10-21 02:30:00+02:00,0.0,2340.0,,,,,,,0.0,3010.0,14491.0,,,,,,,,,10.0,12281.0,,,,,,,,,0.0,170.0,,,,,,,,,,,,,,,,,,0.0,927.0,2015.0,,,,,,,,,,,,,,,,,,,,,0.0,548.0,,,,,,,,,,,
2022-10-21 02:45:00+02:00,0.0,2336.0,,,,,,,0.0,2945.0,14338.0,,,,,,,,,9.0,12181.0,,,,,,,,,0.0,170.0,,,,,,,,,,,,,,,,,,0.0,904.0,1950.0,,,,,,,,,,,,,,,,,,,,,0.0,548.0,,,,,,,,,,,
2022-10-21 03:00:00+02:00,0.0,2328.0,0.0,975.0,655.0,0.0,273.0,0.0,0.0,2882.0,14172.0,0.0,691.0,765.0,0.0,136.0,153.0,0.0,29.0,9.0,12057.0,0.0,520.0,0.0,7057.0,0.0,1877.0,0.0,47.0,0.0,170.0,0.0,32.0,0.0,14.0,0.0,15.0,0.0,4.0,0.0,71.0,0.0,45.0,0.0,39.0,0.0,82.0,9.0,0.0,882.0,1888.0,0.0,,19.0,0.0,,1082.0,0.0,,192.0,0.0,,136.0,0.0,,0.0,0.0,3716.0,0.0,20.0,2734.0,0.0,472.0,0.0,208.0,0.0,691.0,0.0,499.0,0.0,735.0,0.0,0.0,1.0
2022-10-21 03:15:00+02:00,0.0,2316.0,,,,,,,0.0,2796.0,13987.0,,,,,,,,,8.0,11977.0,,,,,,,,,0.0,169.0,,,,,,,,,,,,,,,,,,0.0,857.0,1823.0,,,,,,,,,,,,,,,,,,,,,0.0,472.0,,,,,,,,,,,
2022-10-21 03:30:00+02:00,0.0,2304.0,,,,,,,0.0,2707.0,13802.0,,,,,,,,,8.0,11916.0,,,,,,,,,0.0,169.0,,,,,,,,,,,,,,,,,,0.0,830.0,1760.0,,,,,,,,,,,,,,,,,,,,,0.0,472.0,,,,,,,,,,,
2022-10-21 03:45:00+02:00,0.0,2296.0,,,,,,,0.0,2623.0,13628.0,,,,,,,,,9.0,11869.0,,,,,,,,,0.0,168.0,,,,,,,,,,,,,,,,,,0.0,803.0,1697.0,,,,,,,,,,,,,,,,,,,,,0.0,471.0,,,,,,,,,,,
2022-10-21 04:00:00+02:00,0.0,2272.0,0.0,879.0,636.0,0.0,189.0,0.0,0.0,2525.0,13454.0,0.0,641.0,721.0,0.0,108.0,139.0,0.0,23.0,9.0,11843.0,0.0,544.0,0.0,7249.0,0.0,1866.0,0.0,56.0,0.0,167.0,0.0,28.0,0.0,14.0,0.0,27.0,0.0,7.0,0.0,77.0,0.0,43.0,0.0,56.0,0.0,90.0,10.0,0.0,775.0,1629.0,0.0,,21.0,0.0,,1083.0,0.0,,225.0,0.0,,127.0,0.0,,0.0,0.0,3529.0,0.0,21.0,2727.0,0.0,366.0,0.0,193.0,0.0,582.0,0.0,498.0,0.0,688.0,0.0,0.0,1.0
2022-10-21 04:15:00+02:00,0.0,2244.0,,,,,,,0.0,2405.0,13318.0,,,,,,,,,9.0,11789.0,,,,,,,,,0.0,167.0,,,,,,,,,,,,,,,,,,0.0,746.0,1567.0,,,,,,,,,,,,,,,,,,,,,0.0,365.0,,,,,,,,,,,
2022-10-21 04:30:00+02:00,0.0,2212.0,,,,,,,0.0,2288.0,13179.0,,,,,,,,,9.0,11719.0,,,,,,,,,0.0,167.0,,,,,,,,,,,,,,,,,,0.0,715.0,1506.0,,,,,,,,,,,,,,,,,,,,,0.0,365.0,,,,,,,,,,,
2022-10-21 04:45:00+02:00,0.0,2184.0,,,,,,,0.0,2171.0,13040.0,,,,,,,,,8.0,11637.0,,,,,,,,,0.0,166.0,,,,,,,,,,,,,,,,,,0.0,683.0,1446.0,,,,,,,,,,,,,,,,,,,,,0.0,364.0,,,,,,,,,,,
2022-10-21 05:00:00+02:00,0.0,2148.0,0.0,868.0,636.0,0.0,128.0,0.0,0.0,2056.0,12912.0,0.0,643.0,682.0,0.0,104.0,134.0,0.0,21.0,8.0,11542.0,0.0,600.0,0.0,7442.0,0.0,1867.0,0.0,68.0,0.0,165.0,0.0,24.0,0.0,15.0,0.0,42.0,0.0,8.0,0.0,90.0,0.0,53.0,0.0,77.0,0.0,97.0,10.0,0.0,652.0,1384.0,0.0,,26.0,0.0,,1093.0,0.0,,326.0,0.0,,121.0,0.0,,0.0,0.0,3352.0,0.0,22.0,2754.0,3.0,272.0,0.0,174.0,0.0,476.0,0.0,516.0,0.0,656.0,0.0,0.0,1.0
2022-10-21 05:15:00+02:00,0.0,2108.0,,,,,,,0.0,1946.0,12839.0,,,,,,,,,7.0,11459.0,,,,,,,,,0.0,162.0,,,,,,,,,,,,,,,,,,0.0,632.0,1346.0,,,,,,,,,,,,,,,,,,,,,3.0,272.0,,,,,,,,,,,
2022-10-21 05:30:00+02:00,0.0,2068.0,,,,,,,0.0,1835.0,12764.0,,,,,,,,,6.0,11384.0,,,,,,,,,0.0,160.0,,,,,,,,,,,,,,,,,,0.0,623.0,1325.0,,,,,,,,,,,,,,,,,,,,,3.0,272.0,,,,,,,,,,,
2022-10-21 05:45:00+02:00,0.0,2028.0,,,,,,,0.0,1723.0,12668.0,,,,,,,,,5.0,11319.0,,,,,,,,,0.0,157.0,,,,,,,,,,,,,,,,,,0.0,614.0,1310.0,,,,,,,,,,,,,,,,,,,,,3.0,271.0,,,,,,,,,,,
2022-10-21 06:00:00+02:00,0.0,1984.0,0.0,890.0,677.0,1.0,124.0,0.0,0.0,1612.0,12688.0,0.0,651.0,619.0,0.0,119.0,130.0,0.0,24.0,3.0,11246.0,0.0,613.0,0.0,7394.0,0.0,1865.0,0.0,86.0,0.0,154.0,0.0,21.0,0.0,16.0,0.0,64.0,0.0,9.0,0.0,90.0,0.0,67.0,0.0,105.0,0.0,114.0,7.0,0.0,605.0,1291.0,0.0,,28.0,0.0,,1107.0,0.0,,459.0,0.0,,120.0,0.0,,0.0,0.0,3242.0,0.0,22.0,2811.0,7.0,189.0,0.0,158.0,0.0,365.0,0.0,531.0,0.0,627.0,0.0,0.0,1.0
2022-10-21 06:15:00+02:00,0.0,1936.0,,,,,,,0.0,1545.0,12635.0,,,,,,,,,2.0,11201.0,,,,,,,,,0.0,150.0,,,,,,,,,,,,,,,,,,0.0,597.0,1272.0,,,,,,,,,,,,,,,,,,,,,8.0,189.0,,,,,,,,,,,
2022-10-21 06:30:00+02:00,0.0,1888.0,,,,,,,0.0,1476.0,12581.0,,,,,,,,,2.0,11164.0,,,,,,,,,0.0,146.0,,,,,,,,,,,,,,,,,,0.0,591.0,1259.0,,,,,,,,,,,,,,,,,,,,,9.0,189.0,,,,,,,,,,,
2022-10-21 06:45:00+02:00,0.0,1844.0,,,,,,,0.0,1407.0,12533.0,,,,,,,,,1.0,11132.0,,,,,,,,,0.0,142.0,,,,,,,,,,,,,,,,,,0.0,585.0,1241.0,,,,,,,,,,,,,,,,,,,,,11.0,188.0,,,,,,,,,,,
2022-10-21 07:00:00+02:00,0.0,1792.0,0.0,962.0,706.0,93.0,104.0,19.0,0.0,1338.0,12490.0,0.0,621.0,539.0,1.0,102.0,107.0,4.0,12.0,1.0,11105.0,0.0,590.0,0.0,7347.0,270.0,1857.0,2.0,102.0,19.0,137.0,4.0,19.0,0.0,20.0,2.0,89.0,0.0,11.0,0.0,86.0,15.0,76.0,56.0,140.0,4.0,133.0,7.0,0.0,579.0,1222.0,0.0,,30.0,0.0,,1121.0,0.0,,603.0,0.0,,118.0,0.0,,0.0,158.0,3149.0,0.0,22.0,2864.0,101.0,128.0,0.0,145.0,0.0,264.0,0.0,541.0,1.0,596.0,1.0,10.0,1.0
2022-10-21 07:15:00+02:00,0.0,1736.0,,,,,,,1.0,1283.0,12442.0,,,,,,,,,1.0,11075.0,,,,,,,,,69.0,131.0,,,,,,,,,,,,,,,,,,0.0,573.0,1205.0,,,,,,,,,,,,,,,,,,,,,112.0,128.0,,,,,,,,,,,
2022-10-21 07:30:00+02:00,20.0,1680.0,,,,,,,5.0,1227.0,12381.0,,,,,,,,,1.0,11042.0,,,,,,,,,133.0,125.0,,,,,,,,,,,,,,,,,,0.0,568.0,1188.0,,,,,,,,,,,,,,,,,,,,,125.0,128.0,,,,,,,,,,,
2022-10-21 07:45:00+02:00,24.0,1624.0,,,,,,,77.0,1163.0,12285.0,,,,,,,,,1.0,11012.0,,,,,,,,,210.0,119.0,,,,,,,,,,,,,,,,,,0.0,563.0,1171.0,,,,,,,,,,,,,,,,,,,,,142.0,127.0,,,,,,,,,,,
2022-10-21 08:00:00+02:00,32.0,1568.0,34.0,1118.0,717.0,305.0,50.0,114.0,278.0,1109.0,12171.0,10.0,578.0,458.0,13.0,69.0,84.0,13.0,7.0,11.0,10958.0,18.0,532.0,0.0,7300.0,950.0,1833.0,7.0,115.0,296.0,113.0,42.0,15.0,107.0,22.0,264.0,120.0,136.0,24.0,72.0,91.0,150.0,92.0,413.0,186.0,22.0,139.0,8.0,0.0,558.0,1154.0,0.0,,31.0,0.0,,1102.0,0.0,,659.0,0.0,,114.0,0.0,,0.0,743.0,3196.0,1.0,21.0,2863.0,362.0,83.0,0.0,128.0,0.0,180.0,3.0,524.0,3.0,548.0,13.0,45.0,1.0
2022-10-21 08:15:00+02:00,44.0,1504.0,,,,,,,556.0,1078.0,12069.0,,,,,,,,,87.0,10952.0,,,,,,,,,398.0,107.0,,,,,,,,,,,,,,,,,,22.0,557.0,1142.0,,,,,,,,,,,,,,,,,,,,,385.0,82.0,,,,,,,,,,,
2022-10-21 08:30:00+02:00,60.0,1444.0,,,,,,,978.0,1043.0,11975.0,,,,,,,,,225.0,10967.0,,,,,,,,,509.0,101.0,,,,,,,,,,,,,,,,,,45.0,562.0,1135.0,,,,,,,,,,,,,,,,,,,,,405.0,82.0,,,,,,,,,,,
2022-10-21 08:45:00+02:00,76.0,1384.0,,,,,,,1506.0,1009.0,11855.0,,,,,,,,,405.0,10996.0,,,,,,,,,620.0,95.0,,,,,,,,,,,,,,,,,,65.0,566.0,1128.0,,,,,,,,,,,,,,,,,,,,,424.0,82.0,,,,,,,,,,,
2022-10-21 09:00:00+02:00,100.0,1344.0,276.0,1265.0,742.0,496.0,17.0,284.0,2117.0,990.0,11666.0,48.0,470.0,486.0,49.0,54.0,83.0,29.0,2.0,1173.0,11039.0,44.0,427.0,120.0,7226.0,1611.0,1803.0,16.0,118.0,724.0,92.0,86.0,14.0,274.0,24.0,645.0,157.0,394.0,11.0,200.0,78.0,306.0,100.0,841.0,239.0,43.0,112.0,7.0,88.0,570.0,1121.0,0.0,,31.0,0.0,,1099.0,0.0,,799.0,0.0,,116.0,0.0,,0.0,1406.0,2966.0,24.0,21.0,2798.0,615.0,67.0,0.0,102.0,2.0,113.0,15.0,506.0,10.0,503.0,25.0,90.0,1.0
2022-10-21 09:15:00+02:00,124.0,1324.0,,,,,,,2816.0,980.0,11412.0,,,,,,,,,1535.0,11073.0,,,,,,,,,828.0,91.0,,,,,,,,,,,,,,,,,,426.0,575.0,1120.0,,,,,,,,,,,,,,,,,,,,,633.0,67.0,,,,,,,,,,,
2022-10-21 09:30:00+02:00,144.0,1304.0,,,,,,,3532.0,963.0,11157.0,,,,,,,,,1835.0,11100.0,,,,,,,,,929.0,90.0,,,,,,,,,,,,,,,,,,765.0,580.0,1124.0,,,,,,,,,,,,,,,,,,,,,649.0,67.0,,,,,,,,,,,
